username,payout,points,total_payout,total_points,total_wus
2m1zjzr9w0y7,42.0,271891,842.02,3719985,25
64r3zd5l5kjo,35.38,199108,1451.66,3709000,212
z2v8u06zw2rl,36.32,208764,1370.62,3718174,215
0m52smjbrwo1,41.0,259735,1323.32,3674415,167
spw4zxkzptm6,38.91,235577,1228.8,3715684,189
hrd4qfln08hd,13.68,280774,977.88,3712324,252
q9wp3nd561ex,12.98,186918,943.55,3692358,238
r9n7r0qufwrg,40.06,248430,1167.1,3714032,164
mv56id0muovs,28.03,135260,2269.77,3712239,247
f6hk9uzirqau,11.76,201738,961.91,3713527,226
brn24xy6nryt,36.95,215356,1469.03,3711968,209
am2t32is6h54,27.94,134652,712.77,3708377,46
dztzhjbzfmtj,38.01,226206,1356.86,3709465,209
4he32k0g8tvr,11.23,207995,969.87,3706287,242
jam5b2m8tkvs,36.93,215074,1372.23,3711213,215
jcjk9hxrm15d,40.05,248396,1450.19,3708595,221
ssys881q14m6,36.21,207699,1458.73,3707539,204
3ox6hatbd63f,34.86,193143,1435.17,3704835,207
zx8swyl77g4f,37.74,223501,1345.76,3702925,229
rqafar1pvarb,33.18,178425,809.41,3701647,32
f4ys6fyq2868,38.12,227420,1142.44,3683099,158
ikq81xkxwj8d,37.61,222093,1318.15,3680103,219
kjy75kns3u7x,38.96,236035,1347.11,3703501,219
de6i1nsv8y5q,37.68,222886,1172.98,3682176,162
kupot39trows,39.18,454261,607.82,3698561,26
g5h0cniudbyu,7.43,55698,8294.64,3699158,826
i84f3milj38u,40.29,251300,1369.94,3697484,234
8juuwal28tbl,35.01,194497,1390.29,3696781,221
x2dcuojgsxzk,14.27,221414,958.7,3694950,242
kbjg5sadtp7u,39.22,238718,1741.17,3694333,59
2ed1cfwxlyve,15.4,267389,946.01,3692611,233
5qbpa7hpuuza,9.52,6818,1555.61,3696948,56
arlkk5guq3oc,25.25,114885,1830.59,3692425,129
8pme93p84xj8,38.73,233697,1403.85,3690094,236
87d4x93tbmi3,36.72,212910,1167.62,3692284,165
tni0o0fqfjqz,39.89,246439,1416.57,3691132,214
rcb5axjkaj6w,41.35,263970,1337.76,3689709,200
mcmaitqhh590,15.22,248407,921.36,3689458,238
dcn6uebkeog2,39.78,244487,1294.33,3688446,191
p9dim3s3nn2q,18.36,71793,1308.75,3641398,124
wvihriryefeg,30.18,152219,1507.99,3689938,49
2x0xr21bsa3w,38.68,233166,1327.63,3686413,208
hiowlsfm9hsi,14.51,238667,997.55,3662227,245
1qmjwlfusn0s,37.07,216553,1441.95,3686357,226
mfkke7zuehc2,35.65,201858,1144.85,3620356,157
399ewhu5h968,37.67,222754,1435.65,3686332,216
y7lopmw4jukp,40.91,258759,1230.35,3686756,192
7r1m859je7qx,37.17,217535,843.55,3645943,90
w8m288c6eqwz,39.88,245570,1139.27,3654713,166
zrk67hu48hrl,13.82,255541,922.64,3681711,222
yhlz9ojh2m9b,37.79,224018,1398.14,3680208,221
l7o0laiqdovq,35.42,199465,878.13,3680755,61
1rrqm5e9x109,35.73,202674,1447.27,3659624,211
jeznryta4lhs,13.29,194255,931.36,3653492,224
rukbfwdszc2w,12.24,83893,993.0,3679261,167
epha7mkc7wzs,11.35,189108,953.63,3675812,246
oh4d4iemj3hv,37.56,221628,1343.25,3644271,213
1o2b6miu8024,40.69,256012,1499.59,3648745,242
m1ymxsfu4yji,34.13,186795,1326.25,3669154,212
pz5qgku4hdcs,41.25,262773,1285.68,3654813,204
iwfsi4rtpu4q,79.7,1074866,435.03,3634803,52
8eo7236idrh0,20.94,87144,2566.6,3674850,182
ufm37hpalh9v,40.53,254141,1396.56,3674695,214
sltyrh9xpayu,78.99,1052789,535.41,3614508,49
szyourrslxf2,13.59,277470,953.6,3671920,232
62x4agl0db53,38.3,229220,1355.09,3657250,216
bgk8wf1tl91s,34.18,187169,1179.82,3652952,165
8k1vsy181u0x,31.47,163538,1238.59,3672472,124
5rgxblm8t9mz,42.94,607073,455.91,3672587,99
gtwk7nyj2vr7,35.46,199944,1321.39,3650993,205
g2ttaybsbhaz,48.29,583007,538.36,3621134,99
9gqkjyxfu66p,38.7,233375,1347.1,3667405,235
apis9bj85c31,39.84,245076,1261.95,3667325,192
0eekz76qf8rl,31.74,165884,1043.59,3667099,44
a9c15btujarc,38.07,226887,1356.97,3666796,210
h5pyivjctzr2,36.65,212245,1158.85,3646119,149
wcffmvxfter0,84.04,1219368,485.47,3665289,24
hhzaz97w2n8a,39.91,245842,1463.95,3661434,221
p9qip5pvqu9k,39.9,246604,1319.55,3655900,223
n9lhj4z1vnji,14.58,200865,948.72,3641712,241
ndf00cqx006f,17.32,66537,1727.66,3663971,60
4n2nu037qca8,35.23,575136,592.41,3661272,107
vyl2dd06rylo,39.4,240622,1128.66,3658987,163
05fk0nnmipv6,41.71,268296,1169.77,3658135,167
melxr2veovh8,13.29,237212,948.82,3658081,233
ohlrn9znql3c,38.2,228198,1379.14,3658651,225
72qnjb2ebbw7,35.65,201866,1252.69,3657114,220
1q6qa58o30zc,38.04,226534,1482.54,3656965,219
j6zcq8fzlg06,36.96,215454,1542.43,3656287,253
px1vo0s3m4mp,39.75,244156,1346.82,3655957,218
wuo7ex6cq4zg,16.1,229519,926.86,3655449,236
mgngza61dv6w,38.57,232018,1343.22,3654785,222
edqh06f8ffh1,35.96,205129,1752.64,3653437,67
mws27iznq3c9,38.72,233601,1128.81,3643907,144
2r0ocytzcuux,37.19,217744,1355.49,3631628,219
2q87z3qe3tu4,17.14,269611,981.67,3652441,241
5dxwazcyjhe8,15.44,232357,954.48,3651384,250
w0jfn4spkezg,38.57,231989,1142.9,3652072,163
0lfhpuft530r,15.62,58000,4004.26,3650184,244
0psu8p6segto,40.37,252256,1295.69,3648983,236
57m0vkoofzuw,36.36,209238,1358.24,3648175,208
31anrxustpv9,38.62,232496,1086.15,3646713,144
3825koj9onjw,38.76,233973,1337.95,3648165,224
rukfqi1n5gv4,42.85,282064,1132.97,3646758,163
5nd2vcmrt7pw,41.1,260982,1325.8,3646318,153
fsj66hy6xav1,24.92,112471,1725.67,3644871,191
66occ0bg55yi,3.07,8368,2498.32,3639634,119
awyvf6oaa84g,12.79,200536,951.49,3640516,232
q57g2983x1bc,16.47,238702,971.7,3628743,242
gmh7q5r67201,59.89,558128,656.81,3637460,90
dirzlief47ee,44.13,297406,1397.23,3640199,237
z62b3m86fuk8,36.03,205806,1352.36,3634802,202
poirlthl6edf,42.65,279616,831.57,3631264,28
aymb9sbfd7gv,22.28,95323,2448.5,3631620,365
ow83c9cgv1o3,124.54,2916549,218.14,3629437,28
1gmvejahb9yo,15.83,232502,951.89,3627778,232
2dq8b3c5yl8s,40.09,248801,1352.56,3627146,225
d9qq37ju05p4,13.83,48618,2523.67,3627431,224
lugnreduhzby,26.16,121572,2127.0,3626919,276
9rhcnxlc9zcu,10.84,195002,970.75,3629943,248
m8353wboxwg2,38.36,229850,1412.68,3617774,204
5engycmk573r,35.72,202575,1025.44,3562115,73
0h7dfnulzmhb,40.96,259326,1020.85,3625804,104
bdw4g8hw19bx,38.39,230211,1361.78,3624980,201
afxmuwqfhqmx,41.4,264586,1152.59,3622588,162
w2htaa7u02rj,53.91,445318,727.61,3622438,29
ix9zuluoeu2t,65.53,681419,607.76,3622653,29
h67pt555em80,106.67,2115854,295.85,3447616,31
pccvjunu20af,42.06,272501,1312.41,3621181,216
86s7xhssxf2c,36.15,207052,1386.21,3620735,224
t2rqkpo09ct5,41.17,261787,1356.62,3618923,226
swacy28q2t1j,32.12,169189,836.88,3563427,50
wb5hy4387ept,50.61,391228,1091.84,3617595,80
s5czv1psu1in,34.98,194214,1137.47,3586241,165
rthbzmu8y16n,55.03,465280,847.82,3605625,87
x7zrko7qoizn,14.02,224964,945.14,3615398,246
775dwe82vsdy,42.4,276669,1134.02,3614276,166
josrx1vpdgt4,50.61,391109,346.46,3610611,42
dn0c8v60q4zr,39.23,238784,1263.13,3614691,193
yadvhe8u6a1d,58.0,520261,653.3,3605100,38
j74xs3ylx7fh,38.05,226645,1308.72,3604909,213
dioo5ytaoenk,39.17,238238,1350.6,3604715,223
tmuvlraqxl1j,38.64,609129,532.62,3603774,24
g0bbswhpko7f,34.36,188764,1593.0,3604137,347
ik39078y6qnb,27.36,130350,1169.1,3600910,106
bmtlzizvzos0,39.46,241156,1207.02,3550065,191
ms5yzhojmh2s,14.86,208127,949.43,3600075,240
fvaiolspi9r1,27.92,134514,1297.13,3597738,54
h480mt8dgaqd,58.86,537543,645.95,3541936,90
svg8ssth1bxl,15.24,275796,925.22,3591743,224
chtls5stqsoy,36.16,345281,760.51,3597444,116
e2qde8jlmao1,38.84,234762,1154.62,3596363,161
8mugjpf6i5df,7.81,49111,2327.47,3591793,279
lk9ts2jjoswk,36.48,210478,1302.15,3576099,223
mrkcg5xo8svu,62.01,602307,670.94,3532721,89
m8ae0rct6lkx,10.15,33405,3975.33,3593851,162
kbdxumtdn8lw,26.84,126535,938.74,3583412,258
qknaup0sywll,38.89,235307,1295.02,3583883,219
cyz7mi50invx,39.43,240862,1382.7,3586793,216
z7brmsn6lqfk,42.21,274413,1320.95,3586124,211
f2juowrnhqub,37.59,572789,553.37,3586661,101
8gce1sm4fc7n,36.16,207147,1331.42,3590884,225
rpd9n6w1txrn,41.84,269849,1325.63,3591346,220
udi0x2ffbfmu,121.02,2756596,184.46,3390779,32
l2vxj3p0x28h,4.7,1971,8541.22,3587621,358
shgyltgbx7rp,39.19,238449,1294.78,3582334,210
8w4a7s41u2jd,62.27,608111,625.87,3581580,55
nvjufzxlscwj,39.89,246467,1124.84,3553912,172
e3lfis8miprf,72.53,860485,634.98,3581726,60
j8n1x4iocmsb,9.69,3840,2459.31,3579508,401
anh077uitf1j,82.12,1154537,749.39,3578767,39
8jan5o80ywf1,4.48,19983,18922.41,3579412,1843
adnjyu2te1vw,39.67,243374,1144.81,3545952,167
9k9go06rwv3d,121.11,2760862,208.02,3350260,25
9iogrx5niuju,22.86,98841,1944.84,3574463,103
m2y3saj8lu0e,37.29,218788,1457.79,3543011,230
45bo9xsqvvq7,41.43,264993,1138.18,3577106,168
t9p04oj210sx,36.0,205466,1311.8,3568652,221
oyp0p6qhsx29,79.77,1076911,438.48,3560261,32
ylw4q9opizda,46.27,672673,583.83,3561254,27
3i5gu1c5d13c,39.74,244059,1145.5,3537412,165
s2dhwrhkq0d4,37.26,218526,1346.03,3568293,219
sxrypbllkvye,38.08,226945,1310.12,3559595,208
gi1t0x1bla2n,40.04,248212,1358.84,3558260,222
3lftsm0v7md4,46.73,574155,595.51,3557958,24
tm3umzqq2q38,14.99,220826,934.44,3555434,231
242cv0kzfaz3,36.24,207941,1212.5,3557737,76
ev17a8fa6lvn,13.9,211400,944.78,3535058,241
ahi7q3dv8g44,38.52,231536,1236.69,3557296,200
rib4lpw6sj3h,47.86,349208,960.97,3557372,117
n0gwwfep32d9,36.81,449119,537.93,3448415,86
ioiq48zbbnxq,25.97,120170,1996.92,3554620,156
6ac8atdqns7b,52.09,414590,794.02,3551465,46
vx3ny9dtfzbw,38.42,230513,1308.66,3523546,207
s02mflxaptcq,42.79,281297,1113.53,3553565,163
kfvvm3fhpi5d,19.62,79111,2445.85,3515007,186
i2hqyer2lgtp,36.34,209033,1028.61,3532102,249
gljrmmz34eo7,35.59,201316,1306.46,3518390,190
p67y1erwn3fr,9.59,28591,2268.95,3539265,161
4wyo6m7vm432,31.45,163326,2006.75,3540457,174
4n2litk1qdas,39.25,239043,1130.23,3483157,173
22tmgdpaaiww,106.14,2092801,196.43,3537058,28
eabdrx17gu11,42.9,282686,831.98,3536842,27
55vlj8w9q12w,37.56,221645,1145.89,3522367,153
j29mmxs2xlgo,35.12,196405,1417.25,3524017,217
tv0hl2dsldcz,9.89,8368,1343.97,3525214,155
akzrcdpn7kmx,31.91,418086,467.43,3528957,99
6x6vy2zqbrpq,14.19,50100,9196.66,3523173,692
b3q98ptbn186,45.06,310272,858.96,3518487,93
cy4s4s2f6ga3,43.48,585072,596.91,3514020,109
gau6yqsq37xe,29.57,146596,1067.87,3521586,61
gpkx19fz305q,40.29,251283,1058.67,3516498,159
yenl7ou5h33t,40.13,249275,1345.74,3518010,222
yftacn0826iz,39.72,243863,1118.34,3513534,157
kkyqg5s5c6tu,39.06,237095,1109.87,3506774,161
meysijgd5b8k,39.19,238400,1107.91,3503535,173
fc3eyuz2pajz,37.47,220639,1237.39,3506461,195
jihc7tibr2lq,38.7,233381,1114.53,3458070,156
gq8u33un1j5o,36.81,213859,1607.7,3509620,99
v8wefckplw5h,35.83,597215,519.97,3505631,107
36acvgapjvh1,38.38,230042,1384.88,3503925,216
thfls6y5iopb,39.92,245966,1206.12,3502006,202
ktcwudr0o07g,57.26,505265,899.14,3501343,46
e9n93x38uvy0,21.07,87957,2243.49,3498461,291
4p4y9bd4bm90,38.12,590190,622.58,3496609,27
qet3xhqp19y9,9.86,32187,895.69,3488015,122
r1c3nh27xub7,34.27,188003,1218.75,3496163,189
6m1xh1mr6bba,37.86,224670,1150.86,3495643,144
qj9nl6fuvkxu,38.07,226830,1111.84,3491792,154
cg1r50i0icg8,82.43,1164915,360.32,3225195,53
79pnzoeniklz,41.24,555665,558.63,3493144,100
wv02crnt2wtp,32.3,477063,535.05,3477597,97
0y8xm2qzl65j,35.29,198217,1330.69,3485211,211
cpxz7t1trr3d,25.82,119076,3111.5,3484388,310
cxq8jkuoewm3,33.15,178180,1143.63,3482424,138
7rgi05ruh0p6,50.16,384067,853.77,3484056,31
59kbox5v9dz4,116.92,2571306,259.14,3481565,26
lf1v7y9k5ywe,9.9,29579,1120.09,3482691,69
nu3kwohpri3b,70.49,806098,516.8,3483935,76
po4d7tsh3q9l,40.99,259655,1204.9,3480284,201
a5hhrmv1qjvj,12.75,79126,985.97,3465787,98
uixo30smsvu1,33.61,182264,1342.7,3478015,227
wsb3f8idz00s,60.6,572376,737.07,3472038,56
ojilioqzbyg4,41.11,261061,1107.96,3471000,165
lyakmvwy9pcb,36.26,208156,1069.96,3468083,146
nxw5x22ookzi,25.97,120188,1350.28,3466432,92
fuatno3iwkmh,37.95,225585,1369.04,3461508,56
6xswoekorh1i,65.0,668746,484.32,3419024,210
5sntu6e9oyex,22.92,99232,2573.87,3452192,85
gb5wusl649lq,14.55,52640,17578.95,3454588,2024
2zky5y5fu6qt,40.7,256218,915.03,3449430,53
i3e0cy2k7ssk,20.45,84182,2412.87,3450918,241
3s1nwdop2zkc,61.52,591442,591.46,3447126,37
qdz6sdk7oq4u,28.44,311554,618.11,3347987,43
gdwsd9m49pmx,35.44,199701,1132.29,3438653,157
lshhic60os8h,64.65,660932,580.12,3329419,37
91vv0mgyjt2c,4.37,24470,3403.89,3441150,211
i55m00bb7wnc,44.76,306121,949.37,3433757,264
wvfqvlshi7mq,4.09,35935,1852.49,3432150,253
ydn5y64pq1gg,12.14,111357,1107.18,3431082,171
h8dcbzj833on,54.85,462094,709.2,3387430,52
g8kc3wyt0mop,40.35,251976,1118.54,3419685,169
u2ygxnazzxqu,33.79,183763,1599.12,3422207,59
lf0nvxtm1xli,93.67,1574516,284.2,3417749,32
cmhg6ulreqir,48.71,360953,631.56,3211415,23
a52a3f799i6d,37.5,550722,446.71,3392615,103
z0kugppgj71f,54.89,462878,498.83,3406114,36
r3cc7z5ijccu,14.38,51790,1863.66,3407476,202
qabkxdulswl8,16.47,62267,1538.46,3409329,56
snmxkg4ru46j,14.59,117435,2468.64,3409949,171
qp22vctehral,82.33,1161332,371.93,3331724,31
2cw6imrmwq9u,21.0,87499,1201.95,3395940,47
fuuhou303r6v,66.02,693486,440.64,3298209,41
zp9jkyujp4bq,38.91,521638,555.64,3398571,101
sxb0t7l4fjns,37.18,217724,1089.93,3393488,162
8pqf1a5u9jy9,110.07,2265008,335.41,3144384,20
a4aiq08hxdfr,54.66,458704,1098.01,3358293,61
qy3u19wsh73f,23.54,102995,2444.8,3385167,299
lpq6jthqu1p5,8.01,49485,2137.34,3389960,278
dkmh6eejvoww,16.2,60909,1493.7,3385053,58
5qxyt035um8f,35.58,201208,720.51,3379029,56
xtcep3sw4uoy,44.64,304483,1149.1,3383407,69
4j3adp9bucy9,57.28,505552,659.93,3383150,42
0p7e3ajsz2hy,17.68,68367,1568.17,3375919,134
ak42k6ekqb9v,113.86,2433849,210.75,3175187,29
bqsusrjvcohg,24.18,106881,2343.18,3369630,286
86tnl24gfrju,49.07,366807,817.59,3324103,155
bzohtcvwl317,14.71,25104,33512.93,3369365,3968
6e7czz1g5etj,31.65,165062,1392.54,3362905,62
5qik8b1ll2p3,59.94,559186,632.73,3313165,84
zn0het1kailu,56.23,486810,823.16,3355619,109
qxzon2dytf76,58.33,526915,784.25,3350823,57
f4vyd3uyyiqn,36.85,214227,1207.69,3350432,195
wub07rq1v1oq,31.98,167954,786.99,3346302,80
stsp58oz5skq,87.53,1342681,289.38,3345363,32
mcrad7neu9ci,39.63,465551,530.58,3350136,24
qelj17rrssuu,7.89,89546,832.31,3350184,167
xvz370zw3yrc,91.96,1508797,365.16,3342282,30
rquwhuivcaj0,4.44,12159,3057.34,3316017,376
pryysezrr882,42.68,280059,798.39,3334551,61
h9fm29oc3vjf,53.22,432536,374.91,3332770,71
9fjodredylpu,20.37,83714,2257.58,3332941,308
ckqd683krw70,28.75,140538,820.12,3331193,39
klt1860g03fy,75.92,958198,655.81,3329182,37
jkvyogjt5xh2,43.64,456747,629.75,3328834,39
swdaohorrur5,43.27,287112,1464.53,3283904,142
54ec9zq75ec7,53.13,431110,689.86,3051317,25
3samxch8h6ho,9.83,15545,760.91,3319817,210
s6dpskxqdk0b,31.35,500534,536.24,3286824,94
mi37xesg8vls,24.89,112243,8664.31,3306495,1034
sv04ajx111cj,90.63,1457097,269.41,3112064,26
w3r1joalgqse,39.31,239693,1093.36,3301282,158
f25vf6vcguoz,85.96,1286533,321.21,3154329,38
iqpf2msero2b,24.85,111990,1898.15,3279669,304
lknnyp7fz8k8,21.05,87857,2219.31,3292330,184
cvvhyb7k7msy,21.51,14209,1736.85,3289217,74
u29zs6vo5grs,10.64,64425,2765.51,3289031,253
z0pa1nzibeon,51.08,398626,693.32,3287234,34
tnrbkxhxt56l,14.9,54400,1780.81,3288754,52
psroxr1b78ky,9.91,19883,435.37,3283981,24
l0xw6tby1h8o,39.76,349794,592.42,3244073,108
dxf1q7y0a9dc,63.11,626678,725.55,3280951,40
ngeu75thdfap,44.48,616375,440.14,3278692,86
fttet9wpggp2,46.29,327404,841.19,3283547,132
8pflaqh06t3g,11.72,39868,1922.24,3244210,170
manjwptpcf9e,43.54,521337,543.59,3212980,93
yzg9tygzrvn3,14.72,53480,2094.03,3267026,182
1nfqgq421hkw,18.13,70610,2787.98,3263472,275
joomvuabt25w,13.66,47918,799.61,3259442,64
82hpuunbkezi,46.3,327583,750.62,3265077,50
rxcyv4528duk,42.82,281720,923.07,3197237,107
6czphnpjwhvw,63.71,640059,415.73,3254786,52
3r2oqvcsb8ka,45.96,322834,807.34,3253357,87
hrahqdfrxzw3,4.81,7435,1828.35,3253044,181
w0c59xi2rc4g,31.8,166383,676.85,3184665,37
idro20e2rjef,35.32,557456,529.6,3251694,25
ntxuj4dxwju9,27.08,128300,4365.3,3201287,159
04z9enzlqtbl,16.25,61161,911.93,3248707,85
tmswteh31j3f,36.98,215596,1082.84,3245022,110
c129wul505tm,36.89,214666,1112.49,3248051,167
jqxudailj1c0,41.16,261672,855.06,3245477,140
3kh07zvtqsfr,15.0,9323,11697.55,3246082,1143
0chspssmo20m,7.01,63442,2099.91,3240637,290
gn2xba2b02qp,21.07,87946,1368.87,3204946,106
uh2lpn9uexs0,46.98,337021,935.69,3212932,225
hzeszsy1qne7,10.71,35721,2662.54,3235621,668
xbxulotgwusg,64.43,656216,546.4,3233576,31
mchkhuk54hkg,66.26,699390,626.13,3230668,96
fe03214boycd,30.77,157412,1241.98,3232689,145
t03aeaye3774,21.49,90501,845.62,3128626,56
ukwm4bimzyki,55.06,465900,282.61,2991425,27
wpoez5ukgh3b,63.74,640805,448.7,3217561,36
c6zvid9ogigg,89.52,1416024,284.46,3170220,113
dmo25tg2r187,7.13,52640,1946.8,3212371,221
2ub0awkmf5rz,45.4,315047,1086.13,3203699,145
torsbru2y3k8,47.53,344593,768.67,3168580,85
8iceto1yhhyw,16.58,143053,1551.44,3199030,93
cnfq8iiw5qro,108.86,2211065,246.78,3193753,25
oy38eva400bw,9.58,3600,2757.24,3191033,367
hptpp0nrt6vf,42.56,510382,512.83,3129960,100
vxl4nrck72xk,47.34,342013,862.13,3150301,54
3hy557h9iius,49.9,379841,586.89,3182544,35
3ghgb9lb2rz1,42.93,283040,1439.43,3180377,61
pydc9vkuvc66,40.44,585777,529.49,3175749,96
itnd95k098hq,58.27,525639,591.66,3136092,95
s5nr4sr9wox0,24.81,111672,1812.39,3173262,360
2mxj2imbjhrj,49.26,369817,1261.74,3171142,150
hcg94583zpt9,9.73,23153,2250.44,3172796,326
puomh9y1pzfh,45.96,322796,1197.62,3165487,117
2dsnhs96yi8b,38.09,227067,1155.25,3172663,43
m89q6k43duq3,16.63,63080,1218.02,3165297,115
59mkfpjcka75,53.68,441107,817.82,3146443,232
up2fn00ba5o6,62.44,611778,540.2,3144685,64
3wlatrz7vv6i,34.76,580117,412.17,3147000,80
81pyz4npr812,21.83,243588,826.0,3151556,97
1qr52o41aa7n,42.67,529319,419.3,3089967,84
5e2xzrdd80kv,44.06,296655,935.47,3146934,140
qqt1dyf1jmlz,67.53,730472,627.82,3145621,92
nm8zcrx6s76f,10.67,100905,1015.78,3140194,125
a9xc5o9i8fwt,5.63,40986,1991.1,3127457,304
jf07o52u8y9q,77.93,1019908,646.71,3124615,40
0frop5elfe6p,49.53,374048,802.36,2996121,67
4jpg2r8u5pii,22.02,93758,3043.34,3119470,111
z6d3xx8shyln,9.73,18373,1962.88,3115676,172
1wdtb1sjm12b,56.19,486054,586.19,3106346,82
jkpky9zq892d,42.37,588496,389.16,3096476,75
wezqh2e356yi,9.89,6019,2071.46,3110303,106
dtxl9cpz14ca,5.24,29517,2812.24,3113306,253
2xal6v7616wu,53.41,436365,712.16,3017725,112
0hxeu3wi7xdv,34.36,545203,412.04,3059250,78
z8xcoij6c25c,42.86,716667,424.5,3103481,70
f6ahm23rq7lr,11.89,40585,8577.75,3100416,730
2j8drg5vn8rd,70.62,809798,616.43,3060526,104
jfdlk6az35jw,14.9,54400,2155.32,3100238,263
djjs8obxmo9u,56.03,483199,631.43,3093410,21
uq477xqezgo9,11.48,135091,553.18,3091385,169
k9q3xhfoawr9,65.91,690802,722.15,3088112,43
7g9rhpapudrs,25.98,191254,1408.54,3087936,151
rpngew7a6glk,9.96,26608,1889.61,3090444,112
pjw3kxjladxp,35.82,620950,406.27,3086603,80
xlm3kozv90no,12.42,42755,1028.25,3086549,229
md20flk2mcoj,76.47,974027,682.59,3079843,47
xcnmd0gbfabn,43.03,610240,492.61,3075137,23
j5gazpoo4awf,48.3,696971,423.45,3077801,72
y03ofhgchnui,48.32,355562,738.66,3070173,52
i3ew696jcbft,13.11,111073,3733.19,3071585,106
vnpnt738gqbr,54.45,454972,633.31,3068058,99
nrlr25gu6xhm,96.88,1702672,243.37,2944042,26
ra7hc3zquuhr,45.94,603852,443.35,3070771,80
v403u9vb0yti,58.12,522625,998.1,3061322,123
zgo5dx3etqu6,28.67,140011,1002.91,3063854,45
1rg26xyj4tbf,35.0,195184,1150.92,3054556,101
v51omtgl9rxd,43.34,287972,784.19,3063226,38
i1rmkf9kmsq8,49.84,378922,797.62,3061295,126
tenohflb3l97,9.61,22832,2113.06,3046761,205
ye85m3a2rjz9,52.13,1220401,943.13,2867357,75
ytxb0kx6kafc,36.85,340700,674.15,3045028,42
w9rlob9xifdr,38.62,548687,374.63,3046127,79
zf4jlpw30jj9,64.82,664701,617.49,3039067,21
qd7n5rgafftj,23.13,100511,939.87,3040044,43
dk1sr697tvkg,35.57,372028,525.09,2841174,23
z1tz88kscb4d,37.4,219994,851.94,3035532,49
6pw7wsixomkr,27.7,132836,833.26,3033735,87
a13lq1jht862,50.25,385459,753.89,3030282,54
uf9ndmq4t6qt,44.97,593307,385.71,3021704,70
xqrm0zgu7n2r,93.67,1574274,264.14,3029981,29
ucpctrv6t6h6,48.88,672645,495.72,3033184,22
gx6199rlvn22,9.96,25168,2681.7,3032965,286
7h07lqc6by6v,20.3,201495,665.66,3029459,64
o7wuny1gypus,18.04,70147,2784.73,3001729,131
c1jq528l5873,61.97,601426,534.6,2981078,77
aq9nssgkdvzc,37.44,567980,376.59,3023936,75
vbvq3rwhmtru,47.05,618285,432.84,3018330,70
o2gtmta8gvw4,13.75,48259,1934.73,3020717,180
r5dchldcgqam,38.57,677009,410.15,3005903,75
g5ihgg14ib8m,18.28,71368,1824.81,3002945,249
yf9nu3dc61om,47.14,339172,795.38,3013262,104
u7ukye7efmtv,15.27,237994,861.84,3013029,338
0nvh9dn4wsfw,77.2,997157,576.84,3015550,43
dzh91h9fcj8h,89.69,1422480,397.76,3008142,21
u54m2h1gypq9,34.61,553626,408.55,2904493,73
ema9tg4n82p4,33.39,180310,2272.17,3004570,52
dd7eu6pvwdqu,39.22,567064,371.63,3003547,77
0fvqwm362ui6,9.91,7517,881.13,3001113,53
2t6gfen44y0n,72.89,870618,385.37,2830976,36
xxjtc91cfkj5,9.63,10658,7811.25,2997805,686
532l4yjxx82b,30.98,507246,511.47,2996968,97
cz3xjey9t0u4,58.91,538426,531.05,2996471,75
gnyqjpo7cdvu,65.52,681225,231.27,2995471,24
zb0dvv788kuk,64.05,647696,520.76,2991943,80
82tifzj9go31,24.37,108075,801.2,2993830,32
yf71ktoly8ir,65.78,687464,520.3,2988114,37
zwjcxporj5oy,61.21,584646,533.94,2987748,77
d5022b369dya,65.08,670658,533.51,2987728,79
2ztoxcjhi6uy,28.52,461947,1150.66,2986360,157
gswbx9z39kyv,36.68,212532,649.97,2979871,116
y896zhni5ftu,80.76,1109573,265.87,2976494,30
29hw47mzs3gp,24.4,108233,760.73,2971812,72
aarj61kww2oj,122.5,2823838,262.17,2973410,27
r90g1vmblhs6,54.49,455649,991.67,2841828,159
p8ny0qpd0k2k,32.55,522812,353.82,2969300,77
netdozupbnig,39.08,237318,599.24,2967867,23
8pqyzodsqnx6,12.53,43244,1874.87,2967836,81
dzcbuuhrkc5c,29.94,150149,2193.17,2970199,260
forepny78okv,19.16,278838,989.63,2970720,340
h3lnucne5toz,27.67,132640,1169.35,2963821,74
oo9hy7xepheb,38.63,586572,351.33,2966092,84
3ej972dgcptb,13.98,234702,874.71,2958790,341
ha87gayumjmc,34.68,497991,412.28,2963815,75
y9l9rewg0qgf,25.14,458731,655.5,2961281,30
ihkg40brs6a8,47.52,344527,676.24,2911117,105
zee0r6p6wxyd,17.41,67027,2083.89,2956059,121
jrq3pkkjsuw0,57.52,509849,390.08,2955309,29
6m9hpsyjwaqg,16.65,207559,656.8,2952257,45
y4z7amy9a3c4,38.25,691775,375.77,2951304,75
r2xmeit9w61q,58.55,531226,509.69,2891638,74
qe0h3hn3egfx,14.54,228987,900.14,2952102,350
mdtow3pypv2x,22.69,137726,498.91,2948579,32
0220opayxold,42.71,546582,352.95,2896218,67
379iy2qjrabu,11.34,38320,2626.72,2935380,307
h1eclvsvdhhp,78.94,1051347,517.73,2946408,63
ww93v5fpq0gz,37.1,519416,375.55,2946289,77
9k6gmre0e86s,64.41,655776,435.03,2944375,30
bnxf55aofrq4,16.09,3600,14689.45,2946210,1368
c2qx6cuw95hz,13.34,102155,1407.96,2943611,62
a1swmjdkgieq,48.07,352103,731.4,2942010,56
cdiikbclpo5h,41.25,416562,501.99,2940991,101
eoxcsao9tk5t,38.44,230724,1284.71,2940154,163
