username,payout,points,total_payout,total_points,total_wus
i6yl8zyapjpr,13.62,39700,1935.9,6059122,275
i80dsq5prshq,12.48,4040,2732.28,7698375,341
i8fhohu86yb9,9.82,6379,1142.48,2395742,159
i8kg48ervznw,79.32,858438,8572.74,99046344,1392
i6yvgn1mtt3l,11.68,38986,2430.74,10552870,255
i5xntxchy7l6,59.31,938661,173.65,2594435,19
i6dr431kvjr7,9.75,11678,252.53,194842,52
i5ezl7meq3id,7.05,4545,480.98,234481,61
i6cj9nxx8ih8,28.15,152766,1956.9,11277304,77
i5cp3830r7ss,60.34,1151643,3218.17,42773404,354
i5pe4d1103ly,9.64,4965,379.1,163781,41
i55m00bb7wnc,52.54,322458,6741.7,43398407,764
i5sbd7j8i3hs,14.61,9304,1010.82,855863,157
i65cvs6klcr2,43.11,146872,2273.19,15438737,241
i5ltj02vezos,53.1,614117,5488.09,49183801,557
i52ebn9h640w,9.84,3510,1670.58,8498060,219
i4semtmmuz9l,9.85,6314,383.43,496889,43
i4girhv3hm5s,35.24,235937,3934.15,24597875,109
i3ukg0lyxy2t,9.85,23683,3921.14,17729929,386
i45vczcmcr63,39.26,296231,2453.26,10634471,287
i3vrp0du7p6w,14.69,53653,3152.77,8010531,418
i4rzf0czlryc,49.24,504209,4467.79,29674257,117
i3ptnncjlrcw,35.19,235216,28484.4,329879739,1550
i3iv9o9vvvfc,34.29,133532,1911.91,8732740,87
i3d8lv186zoo,17.76,70636,2563.31,12009830,176
i2nv6umbt9wc,42.33,351120,1867.28,13386506,172
i2z0tgqtla1x,9.82,3310,904.09,295106,100
i31khoyfto1m,9.84,10572,517.47,722888,66
i2bo2nrikdww,5.24,8062,1902.21,2874641,319
i1rmkf9kmsq8,9.65,21774,4467.8,22672334,685
i1q1w5sssxqa,9.96,17690,682.71,1528511,191
i2zhe26chaux,53.29,246669,1570.67,10666429,146
i2hqyer2lgtp,16.31,44071,3552.8,11962464,858
i1g23xhvkka6,58.35,313649,2706.53,20508209,248
i2kkukxyncfi,36.03,131992,9583.55,28504356,1138
i12ifgnf9ug3,45.36,412962,1640.08,11946461,149
i0wn8wvmwkso,9.64,4940,262.21,86690,36
i0lr4kdkzzjz,86.29,697183,6108.62,59350534,585
i088hgo8pq7y,9.85,21004,1097.45,2240550,155
i180wmckt3di,31.82,191721,1713.3,8961089,132
i0nsyx6ngklm,48.03,474885,1602.58,11647039,149
i0pf4gi5m02c,34.12,136557,3096.16,21214452,189
i08huf0ft016,21.29,312495,33328.71,52949018,979
i0gwhmlyscpd,27.54,145987,4320.62,21598175,567
i06berm8vo7x,9.67,4040,318.88,231559,44
hyq2u1s06a9f,53.77,345466,1949.8,13246849,210
hzeszsy1qne7,9.58,15848,3987.31,5344483,1081
hy9y6ja0wyvf,13.62,23527,2562.44,12587034,460
hzxlhxl4r7oe,44.98,405061,2145.52,14280524,64
hy147vtlojlp,23.47,207909,877.88,7049217,36
hynqipxsukuk,9.65,9807,1304.63,2772966,162
i022y6weoya0,28.13,152527,2254.95,14416346,78
hzio64gzl4vb,37.54,270052,1626.3,11953127,154
hznblc8rkqhd,9.57,6200,918.8,1167372,106
hyq96uxvue16,33.45,111488,3593.64,31770916,457
hwnd683i15fd,33.85,218046,1526.83,10839532,163
hwaph63crcn8,53.23,294468,2112.66,14658523,218
hwzx7xiv7xhf,70.32,561745,9998.89,59988684,1045
hvlwzwijhniy,25.69,67770,1123.09,3733577,110
hwaah6bp74de,34.34,224386,2239.66,14013467,92
hwnmujldlrei,54.02,309642,2992.96,20774015,153
hwi4kfxd8t6x,9.75,8877,516.55,437842,73
hxsy1ilu9qg0,9.71,31981,3544.71,11225662,279
hw4u7mu8ha6r,12.98,10002,906.96,2072612,109
hvjk72jzox5c,13.57,66259,1877.33,8593034,386
hv53brtn4jis,46.62,440776,439.69,2794706,20
hvjituwehr9d,14.02,7984,667.42,355386,86
huj9fme97nmm,36.87,259854,2106.15,15524511,62
hvj88ftps88g,12.69,19366,1561.71,6748168,399
hupw0rf41x9l,24.29,318027,10831.11,67489131,673
hu0yr6tbe194,9.78,24912,4229.05,31810286,360
hswuiek9giyp,40.63,320636,3973.1,25989827,271
hsvvojpo2afg,16.64,64459,2351.7,6718404,454
ht93li7z0il9,13.99,8030,519.73,392068,67
ht0fwhk9owlv,18.96,77311,1372.87,4704857,170
htt4hp6kij0l,21.38,47806,969.52,2593031,157
hsvkxbxmukz1,48.01,474505,1637.3,12063024,152
hsw0w850yrzi,5.49,4713,19249.3,2832128,13966
hsfcwhhycwoe,28.36,222111,2019.01,15236290,61
hstakrozx5q8,52.24,287656,2927.74,20236583,250
hrhabpmaq1h6,36.23,249999,1265.08,9412188,119
hr30982jnpj7,12.26,56436,2229.76,7297207,281
hrwuhjfbdy2y,32.29,198081,6602.77,69038622,421
hr2bseg8lj0w,19.59,56391,3522.41,15017113,599
hqw0ccsu9bd7,32.14,798219,203030.23,354378180,2676
hse7epbo3t7f,75.11,485202,3496.22,24620383,318
hqqychrj10tg,9.92,19921,1171.83,4297943,140
hrbmkcykjgo1,14.66,7059,1135.43,550624,131
hqydwgfo2g6m,5.63,13192,92477.85,146235261,14239
hql8zoqtq5j3,65.85,467313,2296.6,15482022,197
hoobi07r9x8b,43.11,365219,1900.29,13822394,180
ho1r37z5wdrh,9.8,17341,107.07,95979,19
hnlx27dlsgv4,48.16,209943,2233.76,14901484,225
hniodzttian9,16.36,35312,653.37,1343223,132
hplywe626sz0,10.03,31815,915.38,2645797,105
hprdp1ayd0n5,36.29,250927,1631.5,11933181,152
hq4kvvbrptoq,24.21,117170,1540.65,7046234,69
hq4lkt7tetog,35.45,1199108,9346.78,96329273,879
hopmfzuhxlo6,9.72,8368,19.29,27574,4
hpjzg4dljlat,9.77,5594,949.52,559835,107
hm1nch3abt0j,9.57,35724,1602.3,6102879,183
hmjmlx7y7frq,41.92,343875,1865.91,13434327,195
hmojyffvtvtu,9.82,22217,3226.4,10488369,263
hlkcyvu762im,33.74,216621,2940.07,15054623,252
hmbopvzlno4d,46.31,433002,1446.39,10525520,140
hlmswbvc91j4,53.24,618390,1168.01,5972201,132
hlxctvjf235v,29.72,243148,1648.12,14764437,63
hm3k5g2mnr69,37.07,262819,2536.84,16851438,201
hlr5grp8xsm1,15.32,40256,4001.03,15575200,505
hlimpl8hrgfb,9.79,3310,4322.72,10609181,490
hknzsbthjvxj,9.71,6297,620.91,540538,72
hl3ndmj1rtwi,82.41,1043156,9173.22,127571278,829
hk75b0ndy9f1,14.41,98390,7271.42,26402504,964
hk94yweo9qag,22.64,104012,1185.86,8312161,120
hkbqzzmo1cq6,17.83,101602,1613.77,7437823,296
hjxpnnib891f,9.68,26111,603.46,754560,84
hjwn9wtuu5fs,9.86,3000,39.36,17205,7
hkwvk5qhk0fk,9.61,23004,1031.37,2738998,149
hjxlev1kv8pg,47.87,471152,6355.66,47812588,533
hkdhmb9bh154,47.88,471205,1308.91,9418404,45
hjpbg6cm6lbk,34.31,223912,1550.0,10809832,140
hjbxvgbqgmda,9.79,13081,1765.91,7658664,292
hhsrsdbygluf,9.72,8368,773.11,585738,102
hjdkvz2yowco,73.54,1959565,14536.7,318353146,1457
hinry1o7urdb,17.81,12387,6689.35,1667481,250
hj6w1baygj7c,4.99,21377,5955.12,29717114,345
himvwjyorayg,21.3,94682,4470.32,22957700,415
hhuhwehlvvf0,65.78,457922,4329.84,26402327,126
hjne5rj7mm1p,16.22,184971,16792.43,26445416,1367
hhl1x4zly6hb,6.81,24769,1722.89,7155697,165
hh8ghpg7ff0j,41.14,329873,2349.17,16223370,1263
hgxhpcn8s0k1,9.66,8145,1335.85,3793855,235
hguh04wdx4py,5.75,25306,36904.21,1186523980,5364
hgcmnho0j65p,30.84,240852,5682.52,43620666,656
hh39vv025r9i,11.62,110794,5241.62,27991598,315
hhbn0ue4eyc9,41.98,194062,2154.47,14625869,207
hga7wl89dy6k,23.92,114612,844.26,6051012,77
hfxmlzjofm9j,62.45,431830,1603.34,10816063,157
hfv47mvq00ob,7.63,3310,56.43,26570,10
hftj13ol37n9,5.26,13263,952.16,1313841,149
hfchvz4xb9x0,58.45,335474,3273.99,22870859,287
hftg1rzd8xel,12.26,4656,722.87,774558,112
hdh3kwn3z4hb,9.79,3310,950.99,794378,159
hfc7a3ycq73q,7.39,3000,104.46,40020,16
hdvnj3a96bxc,39.75,304898,7966.99,67350098,1602
hf0hruq7esdy,22.97,106354,13832.95,104991599,1294
hd33m74hpfwn,73.12,469205,9389.54,46562860,414
hdl6hhowb683,9.8,30788,908.07,3264624,104
heod24h922f2,5.83,6310,7808.27,1915052,936
hdvdxjdu9553,6.07,8289,18548.75,6211151,1699
hcfin2jw0n5g,32.59,472263,1168.27,9067856,43
hd2dilhspciz,6.58,7696,84.47,42381,12
hcg94583zpt9,9.62,25937,4098.99,8707334,667
hck16915zol7,15.73,59423,2729.16,8660710,318
hchjkf8n6lg5,52.2,585876,217.37,2559051,74
hcegiju691j9,35.89,244191,3764.39,17954708,186
hb8gyg7syoas,60.98,346251,2278.44,15359973,219
hd03kn9qbfh8,3.54,20950,10258.41,30731372,622
hc7ivgpnnb5o,16.55,63964,2313.53,7442563,263
hatzhfsujshx,40.1,311177,2456.21,14981901,140
haltomatk22o,9.73,5016,799.98,1510635,82
hashn9w2ranc,33.04,125915,1405.08,5935134,364
ha40faypyxwi,92.64,1856400,8713.53,121084556,837
h9qaq6775tlw,14.0,37704,1218.08,2816772,147
harwjuydgftq,38.9,290881,1507.85,10668992,140
hab3be0le49h,10.65,34501,813.66,2426422,104
hafxpftzk5k6,11.44,37927,163.13,439900,26
hakrhn2iv425,45.32,234538,24472.09,69267911,739
hal3syp9crkz,14.8,8798,786.93,550437,102
h9ys718uu99m,22.73,104658,2631.08,16100677,296
h8k2e8jsp0cg,54.62,661451,2245.68,17124128,117
h8lztdpvsrcp,51.67,571030,5403.11,53727092,326
h9mxfdegq5iw,9.57,10839,9417.77,63288683,992
h8y8utw3dp5z,9.91,7102,394.85,533287,84
h911f0xx5u3r,9.67,8791,8038.4,130275721,734
h8ow3oqnpkm6,9.85,18580,1921.02,6512475,268
h83rxi2ch86w,18.62,75430,2654.76,9554773,323
h8q1joq88nhf,34.43,225492,6567.41,29682305,691
h82b4p9y314q,91.12,898925,7678.65,114312229,708
h7w98rssdbo3,27.7,147399,875.06,4261651,76
h7kaz4ojpem1,31.92,192723,2499.59,12632654,189
h77c6z2iat1g,15.53,58316,1620.3,4863332,205
h79o3ebx8d3r,36.59,255543,1229.41,8829186,102
h7hxy16bf9a5,41.97,344740,1296.51,9245366,118
h6zbof1xia9r,15.68,59149,1442.41,5567319,422
h6hntq7ef64n,50.31,249529,2134.84,14321295,212
h6eds4dx0kxp,11.35,37573,2387.43,8448031,256
h6qxpkkw6ugk,47.58,464121,3737.83,26752009,318
h7lzdzens9ys,62.46,1090904,7210.7,79938117,971
h7uhqlhruflu,30.53,177970,52276.39,33611100,437
h5ei1dm24g35,42.47,353728,1042.62,7719481,89
h5lf88s0st0j,36.15,248796,1834.06,13127716,183
h5d1igoj81tu,51.47,215364,3563.97,25313196,314
h5wmyr1d1bdg,50.7,1281554,1627.92,25648727,769
h5xlgxy8h5xm,42.54,354935,7495.68,32012046,807
h4fhxt1304sv,61.2,328680,1984.22,13840663,190
h5laxe8bwqnr,25.08,124664,4012.6,10511155,510
h5zxux2xxc0p,34.4,225145,855.1,6134094,76
h5yp0rjpw69n,39.8,305656,4964.08,32054709,877
h49s96hcd9xl,60.03,422709,2738.34,18845258,243
h3ydyicn8dk3,58.37,795612,657.67,6492759,120
h2kckkzgpro2,48.38,638600,419.09,3410595,21
h2036edg9bcn,44.04,276494,5772.25,49686316,591
h3ehxfuvqnn4,31.69,190262,6501.74,28102141,666
h3ci3ro9ouem,5.1,31662,2081.64,6416926,352
h3jf9fcp9mg5,9.9,6441,351.8,343215,42
h1we4dlry0uj,9.67,3100,2075.48,9848831,428
h33s9hyz47vj,9.52,22768,79639.27,49499615,3913
h1z8revhcxls,14.19,8368,53.64,38942,6
h2axuiajnkze,32.07,195304,1893.68,8072564,243
h1ssiqw0m83c,22.83,105324,1452.57,7746138,61
h0m8iviyjlua,23.61,216563,2777.76,18329228,77
h1o7cha57z1w,42.1,347150,1905.73,13451260,191
h0j13w0d351o,38.01,277226,1526.14,11064229,147
h1waw087cytz,16.73,5470,10189.1,1462253,2824
h0hljqx33och,13.05,17062,1792.57,2475004,220
h0oefnum6gqa,40.39,316321,3683.09,16896409,186
h1ehj1cjvcsz,9.79,3923,265.48,114844,58
h1pr3es46096,14.27,7359,663.8,1689102,63
h0xnsnqlfw4a,13.38,19723,1261.42,2758774,160
h043nnefoqb6,11.07,36334,647.34,1674985,116
h09nio86x32v,58.33,367944,2936.3,21950797,291
h06ssoyoqmmt,7.36,3310,292.94,107880,49
gyqd90haww1h,9.9,8368,1515.15,6476593,227
h0244ol7gfgf,78.81,548382,9968.89,33954299,270
gz3lghxq6vt5,37.85,274766,3155.75,19349739,140
gzg8z04j6akv,45.24,410485,1619.33,11810202,154
gz73cpw590nh,35.82,243324,971.04,6918855,88
gzejjyo0ogcw,44.47,394428,3745.37,23025716,111
gxp3lym0pdgu,58.62,342952,5084.62,38010383,589
gwjhcscifn32,13.6,64970,2057.06,8703777,275
gxiaff7060eq,14.16,5378,774.06,337447,112
gwoliszoljbn,39.36,297895,1624.91,11875894,150
gxa3ay43ls54,50.87,247766,1015.91,7222625,148
gwjsagk03lho,9.75,8870,2905.96,12990541,372
gx6199rlvn22,13.18,8744,4559.47,9231883,520
gwdzt6uvqlmt,30.86,181548,1754.57,10939494,55
gwbxla2d3ush,14.02,49181,3968.35,16406726,202
gwaxxavc76ft,45.18,236660,2115.47,14324786,210
gw8c8h4pnzyt,9.69,7454,477.33,359362,62
gv9po3qct8jh,41.45,335425,1616.98,11777495,155
gw03b57u6s8a,47.81,469660,1541.82,10987722,149
gw1tjrim85zn,60.7,302592,20595.97,111979004,789
gw3d8pg32750,28.58,101852,6583.86,18456587,738
gvxre0phpifu,36.92,260521,1504.41,10867327,143
gw47vaurjyr1,79.91,732578,14638.99,119919589,645
gujetqbzm0jc,46.11,178059,33040.02,40046084,543
guqeonlq8vfq,28.58,210092,6623.34,29752535,133
gvea9mqdrcpg,9.59,4451,889.36,1808506,103
gu8ddwats0i1,41.08,328752,5026.85,36171788,186
gu2g5li9t7w2,9.89,14731,325.57,485941,36
gth4r1f9ymyq,39.23,295840,1529.35,10951964,160
gti2avgqrorj,29.1,372831,1932.83,15523555,80
gtlac9p143qq,9.85,15644,1520.21,4508231,202
gu1gnurkff2l,6.94,5390,748.9,851139,112
gtda02hfr537,9.76,12354,3926.33,15226184,152
gsm7jf6x4t1g,41.77,341160,969.42,7251600,76
gsfkq32jy47n,7.76,7668,462.92,335002,57
gtnztq671sqi,13.48,3195,7003.86,17590330,1559
gtvldo52ktig,70.53,465801,1928.77,13834117,189
groiqaa1b7l3,17.51,69253,1675.32,3981510,356
grrod0umh0nm,22.73,64835,1756.49,8211882,86
gsejlwb6egzp,32.0,193602,2103.3,12578227,109
groqul5dpk7s,11.12,36562,2140.51,5566197,311
gre7ce6rbtym,42.08,346767,1307.6,9540552,114
gr9lb550jinc,48.74,212086,1539.68,6600963,154
gqxbgrhob05p,9.85,14255,870.8,1426887,119
gscdw3yunvk3,33.46,213109,12154.58,35701412,1531
grawz5bocvac,44.88,403047,6981.43,49121764,384
grsed23f1040,9.6,6975,1846.86,1476311,226
gqvqdi7n2q6t,9.97,23996,812.18,991974,129
gq6yvjzoqpeo,9.86,3000,225.57,139376,30
gqfojsadu3bt,17.0,45965,1339.44,3037513,193
gpxxvfev8156,30.05,81354,1519.45,7058123,192
gquou2k7wro7,48.51,486506,5765.83,41684380,319
gpn6tuu724rh,9.72,8368,480.05,343767,69
gq85g0n9up8d,12.03,107470,47355.46,44986123,1913
gqq8bqzons3n,9.62,3270,233.11,40836,41
gqf85u5bd9gu,42.64,356858,1188.57,8981261,112
gq6x91htajir,68.66,428160,3088.16,21049385,281
gpdax8j3nev6,24.47,119410,3027.28,18855527,316
gp8cmzmz5eyb,72.03,452026,1524.85,10845749,140
gobrj6lfca1z,25.21,215015,3018.78,20639762,83
gp8qmj7hljfp,9.88,14710,10290.4,39123225,894
gpkx19fz305q,57.65,516760,6321.33,43028338,731
goamqbvqru1l,9.79,10268,68.53,72356,11
gp3uox1wtkaf,100.3,2026662,11967.35,180559174,770
gok3bruhg4tt,9.59,5780,290.97,195026,59
goetu1s9hqe7,9.8,20869,1287.89,3783396,225
gpbe1aqg1gy3,12.93,44448,2010.95,5345019,329
gnd8c187nshp,63.88,474970,3546.83,24611954,320
gmdide61erz5,26.09,66722,3650.38,25403584,322
gmjuppdv487q,27.39,144681,1243.06,6627799,57
gnia1cobp91a,9.72,8841,106.75,104958,16
gnu0llgvt9x4,35.85,243698,1658.37,11934920,174
gm6qnphrpprn,9.79,19608,787.94,1250567,328
gmhr37h9bnhm,34.26,223312,6174.52,34387291,164
gm83h8d54uf5,15.23,5100,531.72,648756,59
gmeit7b30y9l,44.37,392394,16425.15,87947823,2392
glwxumsef28e,32.26,197697,1553.37,11121405,148
gjxzz1be7rl7,15.3,13191,1209.87,2997011,299
glrewur66v8f,26.87,385544,2309.52,25294576,124
glcjwcwg5vgr,32.81,367313,311.22,1775060,15
gjurqxxctxap,20.79,58836,4994.67,23285204,394
gkly78r9x4vx,12.72,107470,1722.74,12795852,446
gk9b7r5jamvr,28.89,160576,6119.89,48038590,412
glho83cqnywe,67.06,463552,3235.94,22118720,290
gjtx0rrqa8ix,58.57,905961,24891.88,137949741,749
gksre392eht1,14.44,50996,6503.81,96128665,647
gkwx1qb794nm,67.07,1357324,14319.37,206915604,1251
girwsku35no2,9.79,3310,38.88,18457,8
gjdzm7odh1xe,9.93,31375,1517.83,10637880,152
gipbq9g0agkp,20.84,91507,6458.73,15429716,1103
gjdztqgc4ot7,4.58,11678,2774.28,4034719,752
gitymy5s3yff,17.47,46201,2249.55,17453291,194
gigqcow5e8sn,6.21,65236,4434.42,14661194,397
gip9s85kg9zs,36.3,251107,1388.97,9801105,137
gjl4uj6h0pew,45.27,411238,3014.09,17809090,140
gj48ya03b59u,14.97,36778,1124.0,2958617,166
gibmfhwzbote,11.5,8237,624.73,423697,88
ggzry111kp64,9.75,30577,1608.86,6983984,169
ggq8314bsvfn,64.86,374789,841.79,6317762,60
gh63s32sa6bt,46.86,446740,3288.39,24799818,121
gh9gd5lbjv3n,74.02,468339,2284.16,15802570,220
ghkx7tlto8vh,47.86,470880,2787.28,25492908,96
ghdn0duhea5d,64.68,1212600,7661.1,103371341,729
ggdt3wt91kqi,41.62,338461,1599.97,11698546,162
ggyy901v1cry,44.15,258661,5372.13,19929920,664
ghwqbmrnus0e,43.49,373966,1532.75,10732165,156
ggk0fl7go9s0,37.02,128627,10486.08,37464552,384
gg4vtpahzyy1,41.37,334011,1642.77,12169102,154
gfep960o3km9,39.33,395915,1590.07,10304068,66
gff5dyirnywq,45.79,239200,2345.58,15592875,220
geiptl32zqjy,42.74,358587,1570.75,11298206,151
gflmfs04igga,16.03,82134,1641.8,7497248,79
gf8qd1v37cpn,39.94,182572,4257.57,24406450,213
gemlfkzdg0ts,9.56,5470,2077.36,6868810,311
ge3kkq4aafzb,33.87,583093,3997.7,45087741,278
gei6g6c187bd,20.66,120988,5438.6,13315323,719
gfm11dfzqar2,52.81,604969,21919.48,153820328,3995
ge0zekvwplnz,33.13,208799,483.66,3278326,44
gdf9v4hiqzv0,61.07,440882,3546.53,24810852,315
gdme5j9gxo0j,19.32,50438,1497.55,5064065,369
gdmg8fgug8aa,57.71,769256,9829.74,139829789,718
gdan99lw80ao,14.35,51758,1231.25,4107220,152
gdnx8w5jdmop,13.01,19596,1329.9,3573626,279
gdu9c0te2sfl,5.34,6345,2222.87,970194,247
gdlpkz49ssvg,12.21,6926,2140.82,2044552,352
gd2pq9qs3zw8,16.05,61162,3150.65,12888004,384
gdykb8juatqk,23.08,107090,56634.29,45846950,1563
gckf82kfrwqu,35.23,235739,3921.67,24658670,109
gc4jfow6d03l,9.64,11539,1214.56,2698836,157
gc6rp9lifwgo,50.29,533135,3896.55,24696794,108
gc249180uswr,21.03,198905,8202.99,18709857,340
gbjyy3y0xp5t,57.47,368075,1982.29,13958902,193
gby4ppgdgb68,20.4,88423,7871.79,40554651,178
gcqw55wwxzoi,35.3,375785,1362.99,10623726,50
gbuhvu5yd6pa,6.94,4940,504.42,129920,68
gbk3rrdj4kg4,44.87,402744,9609.75,40214917,1877
gcmyazh9d20s,59.56,1109066,4439.4,57477565,243
gaqpn24p2bmo,12.43,3460,354.96,1290574,44
gb49qzglr3ul,42.65,356926,1864.39,13214885,195
gbd4kt3savly,13.52,3866,714.08,1907707,70
gb6h2qbj1c22,13.91,35812,1133.88,2399532,163
galfjeq33z1q,26.51,137087,949.1,2897333,139
gb74q6yb3n3a,63.54,460166,43223.96,129723335,1412
gb5wusl649lq,13.99,3600,18109.67,4415303,2094
gakmhoon1slo,17.82,43175,5761.61,52736542,601
gbhgebhdljb8,12.77,17725,20265.36,12028829,3809
gappp2kxlv99,4.64,11829,3577.27,17729224,448
g9gggwtwe7ta,9.57,6200,281.41,190288,51
gafvsxmbxrpw,44.98,405129,1693.58,10608587,55
gaj4yv303n1p,47.64,465563,661.57,4615748,61
g9mx37ep80re,9.79,3310,48.7,20975,8
gacryg7rz0ey,9.64,13591,1063.61,2240464,145
g90vdv2pnbwz,9.57,3830,67.81,28230,11
g96b9ug0p1fd,41.33,162851,2248.9,10590194,569
g9l63fn4hzq8,47.51,462267,1300.87,9475570,123
g9u76bfot29q,9.56,9182,574.81,812506,108
g97lo6v4oi0o,24.27,117689,2812.43,11655722,466
g8yw8sadzfey,57.21,346417,2952.16,20246932,273
g8a3t4jkgkv5,9.59,14257,972.56,1679797,97
g89snyjyxkpp,31.43,187584,11618.35,51131946,848
g7nbcpmgyeet,9.79,3310,39.34,17540,6
g7tl27ptb0cj,7.91,54923,11446.16,32916451,1255
g8h4ngoyw8i4,135.29,29586501,693.7,137607237,873
g7lxsskmyofd,4.9,6506,362.79,1285622,81
g8t6um14694q,5.08,24338,10141.58,11056859,1383
g89yjs1uf5bn,41.46,335494,1779.34,12831873,164
g8blmiqq9oor,25.17,125514,2378.36,9007488,262
g710wtj6w8a4,10.0,7293,1456.67,4527481,205
g665us8x3got,36.24,250191,1010.66,7176609,90
g7jdc9j43bu6,7.42,34951,1004.65,2779575,210
g7dtpdcz3qp4,9.64,3460,894.64,844701,163
g6qu71ypdto2,47.57,463910,17297.61,98497202,831
g6urhnaehnm8,5.63,12496,774.56,1849037,183
g5v85a7j9itz,67.73,475063,1926.18,13471516,185
g7hnv6hcfdfn,43.85,381476,1634.63,11808675,167
g6rh57vlqajn,98.23,1209056,19213.72,180722342,1447
g5tp6o2195xl,45.29,190096,4098.72,25530157,207
g5aggthggxx8,10.49,33807,684.06,1806490,117
g463ovqca3ic,31.85,364060,875.35,6111909,36
g5h0cniudbyu,5.28,34117,8917.85,6315270,998
g4affklj3xqg,35.55,235363,5427.65,43383649,388
g4t03ju2q5e3,18.05,204833,15839.8,47449472,487
g4ba8s1u05ij,14.15,5470,3483.75,15400054,798
g54uyn0hf231,56.16,246526,2832.07,18534875,259
g4hj3pxysb1d,27.08,248248,8128.62,126055432,961
g5scuygg89dn,45.32,412116,4878.94,38306517,485
g43a317as2kg,30.28,175359,2397.93,10608225,264
g3x5jsc7hpbq,9.9,14742,2938.28,17103608,118
g3ongq384dj1,9.79,3310,29.05,12240,5
g3uf7v4qenxj,27.69,400927,1321.86,10777674,48
g41p0syjkoo8,36.57,255260,1630.18,12070034,157
g3spg28cr2gm,31.17,184764,2286.03,14392041,72
g3y6qiv9o2fy,9.58,19106,1379.62,3842797,172
g3or72ilj135,27.9,150094,8168.25,29370226,594
g3a3lsluh304,9.7,10996,2965.52,12183381,506
g3uvmncqpou1,35.49,457759,603.55,5510793,220
g370nabu48ii,12.98,10902,900.72,597850,141
g28qt8gqm0t0,38.61,286305,1849.85,12937803,181
g33hfsulsgi2,15.08,9820,416.68,830530,92
g2ebu1cgiifc,23.4,109348,2101.67,7875562,217
g20jkay7u8yk,33.05,207869,2533.92,16645012,72
g21npt5oewdz,22.7,60186,1826.03,5449847,231
g27ni56nkmrn,7.21,34985,1830.97,7354128,338
g1n6kcmk1kdl,9.81,22191,1347.02,1775776,196
g31sfwnsu9xd,12.71,7593,938.2,1398215,170
g1xwg4r5lfal,22.89,222163,180109.26,171713157,3088
g18ndd1g0k8j,17.29,11368,6840.79,2172277,299
fzxlyoj6qm4b,60.49,356045,1844.7,12481610,184
g125er09fw6k,41.87,342940,1599.49,11488220,160
fzec1gy0i9od,34.98,232587,4122.38,28298530,285
g0u6y18455rb,46.08,428017,1601.35,11441763,166
fzy7w9x1mzg5,32.01,369143,1599.44,11539545,55
fzq4irqn0da7,9.53,9669,223.98,230664,29
fyyj0pu5rqo1,12.55,10767,480.93,720880,65
fzwyb50w0iwf,47.13,212636,3923.42,18492406,282
fyz2ss1vp89g,44.6,397034,6393.75,50568511,559
fzd10xdhef3k,9.91,18711,1967.17,8588671,265
fxowosbibvmh,24.99,123915,3666.54,28926852,103
fyw98rn4us4j,60.44,414771,2386.53,16540991,233
fyir1zvc6zm7,9.78,5009,731.07,1118917,83
fxxwjzt5kiec,54.2,244270,2111.24,13504581,203
fyou9cfes9kq,23.13,107428,1116.44,5091051,50
fxl44pxdzpis,25.0,123988,1052.62,3752898,139
fyucdzs5nrwc,79.67,582279,5530.95,35605326,232
fxd3bmqz51lq,10.0,9635,1203.18,1534407,139
fy227xg61340,31.78,191314,9056.46,31255293,821
fwiqbol9yg65,35.43,238287,1104.42,8008029,95
fx9kyebfuvfr,26.04,133040,2411.03,12081989,390
fxa3zp1fi52q,39.32,297148,1958.75,13713824,58
fx0fqulm6p7m,42.79,359386,1603.6,11725107,160
fx13jmb9l49w,14.06,25271,1552.22,3513642,209
fvne381a3t90,13.82,5570,819.58,286111,132
fx1wfzoqcwpx,31.66,189984,2802.44,13135787,269
fw8g1qc4srpm,14.04,67770,5144.97,14147143,311
fwtyv5qh8saz,31.17,472903,148331.15,284221809,7763
fw85jlukfkxv,12.95,10050,19913.19,4966754,1421
fueqpydaw861,42.25,349799,1471.01,10717311,138
fvcsw33j7nyo,14.31,3100,902.79,350609,160
fug44aybe7nz,44.06,385835,1552.6,10867515,149
fuidgnasc660,13.99,6832,2689.06,1718860,362
fv3qjiqld8wa,4.47,25601,790.31,1755326,259
fvjv4bsn5fcq,5.56,3600,3328.79,29160049,365
fu6bg192sdk7,13.23,7610,1037.1,881241,142
ftwfsuv18osb,45.82,422614,5593.58,26484607,127
fuua2x26ayvq,9.8,12408,1185.05,2802018,144
fttet9wpggp2,13.67,47662,3005.9,10272283,397
fstpesax0nfd,45.7,420194,1596.8,11601244,163
fs5jkm1bffcm,9.72,4040,349.0,240614,67
ft9d1696qypw,57.11,748197,4920.56,37590797,463
fs3z17zi0e4i,51.37,244668,1809.66,12773966,176
fs1t3sqhbjsk,29.54,359926,2616.42,18906947,95
fslm4iczzyrz,34.84,230776,3188.98,20081530,92
ftauq4a3efrd,9.68,8808,1269.77,931233,172
fsj66hy6xav1,26.48,136871,4385.46,12967484,669
fsxkyl5jkphv,57.26,849800,14047.35,184943673,1844
fs6tu1rh3sdu,16.15,116218,9945.41,35605829,976
frxp4n2tj1gc,59.07,343355,2554.41,17221518,244
fqpe5orah46n,9.72,8368,78.21,66005,10
frgxf4dtuz8u,78.87,780877,20164.26,141234796,1118
fr5zq1krs5jr,5.68,10269,803.58,842946,147
fqxadepz70y5,9.92,25320,1883.06,5099182,213
